54007,"Arrow","Broom",408600,253600,"SP086385",2.861,408600,238500,52.044830,-1.8760184
28008,"Dove","Rocester Weir",411200,339700,"SK112439",7.4910000000000005,411200,343900,52.992316,-1.8345938
27018,"Ryburn","Ryburn Reservoir",402400,418700,"SE024241",0.159,402400,424100,53.713313,-1.9651147
27043,"Wharfe","Addingham",409100,449300,"SE091464",14.172,409100,446400,53.913671,-1.8629503
25006,"Greta","Rutherford Bridge",403400,512200,"NZ033611",2.305,403300,561100,54.944549,-1.9500152
23007,"Derwent","Rowlands Gill",416800,558100,"NZ168155",2.555,416800,515500,54.534498,-1.7418879
39101,"Aldbourne","Ramsbury",428900,171700,"SU289017",0.23800000000000002,428900,101700,50.814133,-1.5911565
54114,"Avon","Warwick",429900,265300,"SP299126",8.921000000000001,429900,212600,51.811240,-1.5676979
54050,"Leam","Eathorpe",438900,268800,"SP388536",1.5490000000000002,438800,253600,52.179296,-1.4339806
28085,"Derwent","St Mary's Bridge",435400,336900,"SK353936",17.427,435300,393600,53.438002,-1.4700875
28011,"Derwent","Matlock Bath",429600,358600,"SK296586",12.986,429600,358600,53.123755,-1.5591354
28117,"Derwent","Whatstandwell",433100,354600,"SK331454",14.700000000000001,433100,345400,53.004898,-1.5081888
27028,"Aire","Armley",428100,434000,"SE280573",15.168000000000001,428000,457300,54.010962,-1.5742315
27051,"Crimple","Burn Bridge",428400,451900,"SE283865",0.108,428300,486500,54.273372,-1.5669260
27069,"Wiske","Kirby Wiske",437600,484400,"SE375798",4.478000000000001,437500,479800,54.212570,-1.4264928
25009,"Tees","Low Moor",436400,510500,"NZ364421",20.144000000000002,436400,542100,54.772507,-1.4357038
24002,"Gaunless","Bishop Auckland",421400,530700,"NZ214307",0.93,421400,530700,54.670922,-1.6696984
25021,"Skerne","Bradbury",431800,528500,"NZ318182",0.40800000000000003,431800,518200,54.558045,-1.5097968
23016,"Ouse Burn","Crag Hall",425400,567500,"NZ254096",0.319,425400,509600,54.481120,-1.6094933
22004,"Aln","Hawkhill",421100,612900,"NU211129",2.423,421100,612900,55.409579,-1.6683077
101002,"Medina","Shide",450400,88100,"SZ503598",0.314,450300,59800,50.435903,-1.2930908
101005,"Eastern Yar","Budbridge",453100,83500,"SZ531283",0.224,453100,28300,50.152391,-1.2580848
42008,"Cheriton Stream","Sewards Bridge",457400,132200,"SU573623",0.671,457300,162300,51.356891,-1.1784827
39033,"Winterbourne Stream","Bagnor",445300,169500,"SU452666",0.17800000000000002,445200,166600,51.396642,-1.3516956
39019,"Lambourn","Shaw",447000,168200,"SU470336",1.766,447000,133600,51.099785,-1.3301476
39046,"Thames","Sutton Courtenay",451700,194600,"SU517029",27.607000000000003,451700,102900,50.823341,-1.2673829
39140,"Ray","Islip",452300,213700,"SP523213",2.258,452300,221300,51.887812,-1.2414922
27002,"Wharfe","Flint Mill Weir",442200,447300,"SE422154",17.819000000000003,442200,415400,53.633430,-1.3632952
27082,"Cundall Beck","Bat Bridge",441900,472400,"SE419247",0.24500000000000002,441900,424700,53.717039,-1.3665796
27085,"Cod Beck","Dalton Bridge",442200,476600,"SE421997",1.663,442100,499700,54.391048,-1.3531672
42017,"Hermitage Stream","Havant",471100,106800,"SU710650",0.24300000000000002,471000,165000,51.379621,-0.98122422
41027,"Rother","Princes Marsh",477200,127000,"SU772302",0.528,477200,130200,51.065953,-0.89964038
39044,"Hart","Bramshill House",475500,159200,"SU755305",0.803,475500,130500,51.068876,-0.92383425
33005,"Bedford Ouse","Thornborough Mill",473500,235300,"SP734633",2.5380000000000003,473400,263300,52.262976,-0.92593977
28017,"Devon","Cotham",478800,347700,"SK787547",1.572,478700,354700,53.083730,-0.82649482
39122,"Cranleigh Waters","Bramley",500000,146300,"SU999746",1.1460000000000001,499900,174600,51.461569,-0.56339143
39147,"Wendover Springs","Wendover",486900,208300,"SP869083",0.081,486900,208300,51.766645,-0.74212147
31001,"Eye Brook","Eye Brook Reservoir",485300,294100,"SP853941",0.231,485300,294100,52.538090,-0.74378220
29009,"Ancholme","Toft Newton",503200,387500,"TF032187",0.137,503200,318700,52.756065,-0.47227543
39068,"Mole","Castle Mill",518000,150200,"TQ179950",3.793,517900,195000,51.641453,-0.29757488
39012,"Hogsmill","Kingston upon Thames",518200,168800,"TQ181926",1.079,518100,192600,51.619842,-0.29549465
39057,"Crane","Cranford Park",510300,177800,"TQ103127",0.503,510300,112700,50.903248,-0.43273118
39131,"Brent","Costons Lane Greenford",514900,182200,"TQ149148",1.18,514900,114800,50.921229,-0.36667918
39096,"Wealdstone Brook","Wembley",519400,186200,"TQ193598",0.134,519300,159800,51.324800,-0.28923251
33028,"Flit","Shefford",514200,239300,"TL142413",0.887,514200,241300,52.058321,-0.33574202
30003,"Bain","Fulsby Lock",524100,361000,"TF240860",1.2730000000000001,524000,386000,53.356347,-0.13834618
30002,"Barlings Eau","Langworth Bridge",506600,376600,"TF066766",1.454,506600,376600,53.275677,-0.40281926
26007,"Catchwater","Withernwick",517100,440300,"TA171403",0.10300000000000001,517100,440300,53.845748,-0.22158784
26002,"Hull","Hempholme Lock",508000,449900,"TA079574",4.453,507900,457400,54.001366,-0.35533186
26003,"Foston Beck","Foston Mill",509400,454900,"TA093585",0.664,509300,458500,54.010954,-0.33358813
41024,"Shell Brook","Shell Brook",533500,128600,"TQ334772",0.26,533400,177200,51.478037,-0.080453240
40001,"Medway","Weir Wood Reservoir",540700,135300,"TQ407353",0.166,540700,135300,51.099748,0.0081034014
38025,"Pymmes Brook","Alcazar",534000,192500,"TQ340925",0.525,534000,192500,51.615386,-0.065996962
38023,"Lee flood relief","Low Hall",535700,188000,"TQ356688",2.402,535600,168800,51.402029,-0.052007689
38021,"Turkey Brook","Albany Park",536000,198500,"TQ359898",0.202,535900,189800,51.590668,-0.039617224
38027,"Stort","Glen Faba",539200,209300,"TL391560",1.4520000000000002,539100,256000,52.184713,0.033216754
33040,"Rhee","Ashwell",526600,240000,"TL266454",0.063,526600,245400,52.092472,-0.15345795
33061,"Shep","Fowlmere One",540200,246000,"TL402184",0.08,540200,218400,51.846601,0.033913783
29002,"Great Eau","Claythorpe Mill",541600,379300,"TF416079",0.637,541600,307900,52.650354,0.091712631
41029,"Bull","Lealands",557600,113000,"TQ576421",0.458,557600,142100,51.156454,0.25225175
41001,"Nunningham Stream","Tilley Bridge",566200,112900,"TQ661931",0.21300000000000002,566100,193100,51.612228,0.39752165
41013,"Huggletts Stream","Henley Bridge",567200,113800,"TQ671731",0.158,567100,173100,51.432263,0.40247334
40010,"Eden","Penshurst / Vexour Bridge",552000,143700,"TQ520124",1.8190000000000002,552000,112400,50.891091,0.15979523
41002,"Ash Bourne","Hammer Wood Bridge",568400,114100,"TQ684051",0.24400000000000002,568400,105100,50.820959,0.38941192
41017,"Combe Haven","Crowhurst",576500,110200,"TQ765102",0.332,576500,110200,50.864366,0.50674825
40025,"Brede","Brede Pumping Station",581300,117700,"TQ812791",0.561,581200,179100,51.481826,0.60816741
37031,"Crouch","Wickford",574800,193400,"TQ748119",0.343,574800,111900,50.880155,0.48342696
37006,"Can","Beach's Mill",569000,207200,"TL690090",1.2730000000000001,569000,209000,51.754196,0.44705580
37002,"Chelmer","Rushes Lock",579500,209000,"TL794710",1.909,579400,271000,52.307804,0.63005302
37009,"Brain","Guithavon Valley",581800,214700,"TL817531",0.396,581700,253100,52.146295,0.65414213
37017,"Blackwater","Stisted",579300,224300,"TL792912",0.8570000000000001,579200,291200,52.489277,0.63792478
36002,"Glem","Glemsford",584600,247200,"TL845764",0.47900000000000004,584500,276400,52.354609,0.70773291
33070,"Lark","Fornham St Martin",584800,267200,"TL847666",0.336,584700,266600,52.266536,0.70529246
33025,"Babingly","West Newton Mill",569500,325600,"TF694942",0.36200000000000004,569400,394200,53.417400,0.54755063
40008,"Great Stour","Wye",604900,147000,"TR048847",2.331,604800,184700,51.524067,0.95083603
34018,"Stiffkey","Warham",594400,341400,"TF944324",0.58,594400,332400,52.853986,0.88579158
34010,"Waveney","Billingford Bridge",616800,278200,"TM167877",0.755,616700,287700,52.444270,1.1871242
34002,"Tas","Shotesham",622600,299400,"TM225839",0.753,622500,283900,52.407835,1.2697901
61003,"Gwaun","Cilrhedyn Bridge",200500,234900,"SN005013",1.103,200500,201300,51.674948,-4.8867671
